Tracer: (2) 18F-			Batch no: 001			Date: 2000-01-01
Site name: Secret Research Facility!

Time	Arc-I	Arc-V	Gas flow	Dee-1-kV	Dee-2-kV	Magnet-I	Foil-I	Coll-l-I	Target-I	Coll-r-I	Vacuum-P	Target-P	Delta Dee-kV	Phase load	Dee ref-V	Probe-I	He cool-P	Flap1-pos	Flap2-pos	Step pos	Extr pos	Balance	RF fwd-W	RF refl-W	Foil No
12:56:36 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.1	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:56:39 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.46E-07	65.9	0.0	20.8	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:56:42 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.46E-07	65.9	0.0	20.3	34.7	0.0	44.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
12:56:45 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.3	34.7	0.0	44.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
12:56:49 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.3	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:56:52 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.3	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:56:55 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.46E-07	65.4	0.0	20.4	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:56:58 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.4	0.0	20.4	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:57:01 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.4	0.0	20.5	34.7	0.0	44.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:04 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.4	0.0	20.4	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:57:07 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.46E-07	65.4	0.0	20.1	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:10 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.2	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:13 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.9	0.0	20.4	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:16 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.5	34.7	0.0	43.5	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:20 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.4	0.0	20.5	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:23 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.3	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:57:26 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.2	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:57:29 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.4	0.0	20.5	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:57:32 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.54E-07	65.9	0.0	20.5	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:35 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.4	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:38 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.9	0.0	20.8	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:57:41 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.9	0.0	20.3	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:57:44 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.4	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:47 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.3	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:50 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.3	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:54 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.9	0.0	20.4	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:57:57 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.4	0.0	20.3	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:00 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	3.77E-07	65.4	0.0	20.3	34.7	0.0	44.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:03 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.46E-07	65.9	0.0	20.4	34.7	0.0	43.6	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:58:06 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.44E-07	65.9	0.0	20.1	34.7	0.0	43.1	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:58:09 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.9	0.0	20.3	34.7	0.0	44.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:12 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	65.9	0.0	20.4	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:15 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.9	0.0	20.2	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:18 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.9	0.0	20.3	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:21 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	64.9	0.0	20.3	34.7	0.0	43.1	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:25 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.4	0.0	20.1	34.7	0.0	44.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:28 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.4	0.0	20.4	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:58:31 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.9	0.0	20.3	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:58:34 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.4	0.0	20.2	34.7	0.0	43.2	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:37 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	65.9	0.0	20.3	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:40 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	62.9	0.0	20.5	34.7	0.0	43.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:43 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	67.8	0.0	20.5	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:46 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	77.6	0.0	20.3	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:49 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	92.2	0.0	20.4	34.7	0.0	43.1	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:52 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	96.1	0.0	20.3	34.7	0.0	44.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:56 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	95.7	0.0	20.6	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:58:59 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	95.7	0.0	20.2	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:02 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	96.1	0.0	20.3	34.7	0.0	43.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:05 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	95.7	0.0	20.1	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:08 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	95.7	0.0	20.3	34.7	0.0	43.3	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:11 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	95.7	0.0	20.3	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:59:14 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	95.7	0.0	20.5	34.7	0.0	43.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:17 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	96.1	0.0	20.1	34.7	0.0	44.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:20 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	95.7	0.0	20.7	34.7	0.0	43.5	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:59:23 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	95.7	0.0	20.5	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:59:26 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	95.7	0.0	20.2	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:30 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	96.1	0.0	20.2	34.7	0.0	44.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:59:33 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.43E-07	358.8	0.0	20.2	34.7	0.0	44.0	24.9	29.4	0.0	83.1	64.6	0.0	0.0	2
12:59:36 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	453.1	0.0	20.5	34.7	0.0	44.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:39 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.42E-07	454.1	0.0	20.4	34.7	0.0	54.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:42 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	3.56E-07	454.1	0.0	20.3	34.7	0.0	51.5	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:45 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	2.20E-07	454.1	0.0	20.4	34.7	0.0	54.5	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:59:48 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.93E-07	454.5	0.0	20.5	34.7	0.0	51.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:59:51 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.92E-07	454.1	0.0	20.1	34.7	0.0	53.5	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
12:59:54 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.75E-07	454.5	0.0	20.2	34.7	0.0	54.5	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
12:59:57 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.71E-07	455.0	0.0	20.3	34.7	0.0	56.3	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
13:00:01 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.67E-07	455.0	0.0	20.2	34.7	0.0	51.0	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
13:00:04 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.64E-07	454.5	0.0	20.2	34.7	0.0	53.0	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
13:00:07 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.63E-07	455.0	0.0	20.2	34.7	0.0	54.1	25.1	29.4	0.0	83.1	64.6	0.0	0.0	2
13:00:10 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.60E-07	454.5	0.0	20.3	34.7	0.0	56.3	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
13:00:13 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.58E-07	455.0	0.0	20.2	34.7	0.0	51.0	24.9	29.3	0.0	83.1	64.6	0.0	0.0	2
13:00:16 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.57E-07	455.0	0.0	20.4	34.7	0.0	52.5	25.1	29.3	0.0	83.1	64.6	0.0	0.0	2
13:00:19 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.57E-07	455.0	0.0	20.4	34.7	0.0	54.1	25.1	29.3	0.0	78.4	64.6	0.0	0.0	2
13:00:22 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.57E-07	455.0	0.0	20.4	34.7	0.0	57.0	25.1	29.3	0.0	68.9	64.6	0.0	0.0	2
13:00:25 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.54E-07	455.0	0.0	20.1	34.7	0.0	51.7	25.1	29.3	0.0	60.9	64.6	0.0	0.0	2
13:00:28 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.54E-07	455.5	0.0	20.6	34.7	0.0	53.5	25.1	29.4	0.0	55.8	64.6	0.0	0.0	2
13:00:31 	0	0	0.0	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.53E-07	455.0	0.0	20.0	34.7	0.0	54.0	25.1	29.4	0.0	50.9	64.6	0.0	0.0	2
13:00:35 	0	0	1.7	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.60E-07	454.5	0.0	20.3	34.7	0.0	56.0	25.1	29.3	0.0	50.9	60.1	0.0	0.0	2
13:00:38 	0	0	3.4	0.0	0.0	432.8	0.0	0.0	0.0	0.0	1.27E-06	455.0	0.0	-14.2	34.7	0.0	53.8	35.0	39.1	0.0	50.9	60.1	1.5	1.4	2
13:00:41 	0	0	4.9	0.3	0.4	432.8	0.0	0.0	0.0	0.0	9.61E-06	454.5	0.2	-3.5	34.7	0.0	52.5	25.1	30.3	0.0	51.0	60.1	1.5	1.4	2
13:00:44 	0	0	4.9	0.8	1.1	432.8	0.0	0.0	0.0	0.0	1.23E-05	455.5	0.3	5.2	34.7	0.0	52.7	16.1	21.1	0.0	50.9	60.1	10.4	0.0	2
13:00:47 	95	1316	4.9	17.3	17.1	432.8	0.0	0.0	0.0	0.0	1.28E-05	455.0	-0.2	20.1	34.7	0.0	52.8	19.1	17.1	0.0	50.9	60.1	0.0	0.0	2
13:00:50 	86	1280	5.0	34.6	36.5	432.8	0.0	0.0	0.0	0.0	1.34E-05	455.5	1.9	3.2	34.7	23.9	54.0	22.0	15.0	0.0	50.9	60.1	12.5	0.1	2
13:00:53 	69	1382	5.0	34.6	39.7	432.8	0.0	0.0	0.0	0.0	1.29E-05	455.5	5.1	4.4	34.7	15.2	55.5	27.2	13.0	0.0	51.0	60.1	13.8	0.1	2
13:00:56 	71	1268	5.0	34.5	39.4	432.8	0.0	0.0	0.0	0.0	1.28E-05	455.0	4.8	5.7	34.7	15.0	54.8	23.8	14.5	0.0	50.9	60.1	13.5	0.0	2
13:01:00 	71	1221	5.0	34.6	39.3	432.8	0.0	0.0	0.0	0.0	1.28E-05	455.5	4.7	3.4	34.7	14.6	54.1	26.7	14.2	0.0	50.9	60.1	13.6	0.1	2
13:01:03 	71	1214	5.0	34.7	39.5	432.8	11.1	10.4	0.7	0.0	1.28E-05	455.0	4.8	4.2	34.7	0.0	54.0	24.2	14.2	0.0	50.9	60.1	13.9	0.0	2
13:01:06 	71	1211	5.0	34.5	39.7	432.8	11.1	0.9	9.7	0.4	1.26E-05	457.5	5.1	8.7	34.7	0.0	52.0	27.0	15.4	0.0	53.8	60.1	13.5	0.0	2
13:01:09 	71	1211	5.0	34.6	39.3	430.6	2.6	0.1	2.3	0.3	1.26E-05	454.5	4.7	4.4	34.7	0.0	53.5	26.8	14.2	0.0	54.0	60.1	13.8	0.0	2
13:01:12 	71	1208	5.0	34.7	39.7	431.6	6.5	0.3	5.7	0.5	1.28E-05	456.0	5.1	9.6	34.7	0.0	54.7	25.3	15.6	0.0	54.0	60.1	13.2	0.1	2
13:01:15 	71	1208	5.0	34.6	39.4	430.1	0.1	0.0	0.1	0.1	1.28E-05	454.5	4.8	0.9	34.7	0.0	54.0	27.0	14.5	0.0	54.0	60.1	14.3	0.2	2
13:01:19 	71	1209	5.0	34.6	39.2	430.6	0.8	0.0	0.7	0.1	1.27E-05	455.5	4.7	5.9	34.7	0.0	54.0	24.7	15.4	0.0	54.0	60.1	13.5	0.0	2
13:01:22 	71	1208	5.0	34.6	39.6	431.1	3.2	0.1	2.7	0.3	1.26E-05	455.5	5.0	3.9	34.7	0.0	54.0	27.0	15.0	0.0	54.0	60.1	14.0	0.1	2
13:01:25 	71	1209	5.0	34.6	39.5	431.6	7.1	0.3	6.1	0.6	1.27E-05	456.5	4.9	6.5	34.7	0.0	54.6	26.6	15.8	0.0	54.0	60.1	13.6	0.0	2
13:01:28 	70	1208	5.0	34.6	39.4	432.1	10.7	0.2	9.5	0.9	1.26E-05	457.0	4.8	5.5	34.7	0.0	54.0	24.8	14.6	0.0	54.0	60.1	13.8	0.0	2
13:01:31 	71	1209	5.0	34.6	39.5	433.1	10.9	0.5	9.7	0.6	1.27E-05	456.5	4.9	1.4	34.7	0.0	55.7	26.6	14.9	0.0	54.0	60.1	14.4	0.1	2
13:01:34 	71	1208	5.0	34.6	39.4	433.6	10.9	1.0	9.3	0.5	1.27E-05	455.5	4.8	5.8	34.7	0.0	52.0	24.9	16.0	0.0	54.0	60.1	13.6	0.0	2
13:01:37 	71	1209	5.0	34.6	39.6	434.1	10.5	0.7	9.2	0.7	1.28E-05	456.0	5.0	6.5	34.7	0.0	52.7	27.0	15.3	0.0	54.0	60.1	13.7	0.0	2
13:01:41 	71	1208	5.0	34.6	39.3	434.6	8.1	0.5	7.2	0.5	1.27E-05	456.0	4.7	5.7	34.7	0.0	52.5	25.1	15.4	0.0	54.0	60.1	13.6	0.0	2
13:01:44 	71	1211	5.0	34.6	39.6	435.1	4.0	0.1	3.6	0.2	1.27E-05	455.5	5.0	6.4	34.7	0.0	52.5	27.1	16.3	0.0	54.0	60.1	13.7	0.0	2
13:01:47 	71	1208	5.0	34.6	39.4	435.6	0.0	0.0	0.0	0.0	1.28E-05	455.5	4.8	1.1	34.7	0.0	53.7	26.6	14.8	0.0	54.0	60.1	14.4	0.2	2
13:01:50 	71	1208	5.0	34.6	39.3	432.9	10.7	0.6	9.2	0.7	1.27E-05	458.0	4.7	5.1	34.7	0.0	53.7	24.4	16.4	0.0	54.0	60.1	13.8	0.0	2
13:01:53 	145	896	5.0	34.6	39.7	432.9	43.6	3.2	37.7	2.8	1.28E-05	461.9	5.1	5.9	34.7	0.1	55.5	27.2	15.3	0.0	54.0	60.1	14.4	0.0	2
13:01:56 	151	851	5.0	34.7	39.4	432.9	46.0	3.2	40.1	2.9	1.28E-05	458.4	4.7	5.7	34.7	0.1	55.2	25.2	15.4	0.0	54.0	60.2	14.3	0.0	2
13:01:59 	153	848	5.0	34.6	39.6	432.9	46.4	3.5	40.0	3.0	1.28E-05	457.0	5.0	3.6	34.7	0.1	53.0	27.1	15.9	0.0	54.0	60.1	14.7	0.0	2
13:02:02 	153	848	5.0	34.7	39.3	432.9	46.2	3.0	40.3	2.9	1.28E-05	456.5	4.6	4.3	34.7	0.1	56.7	24.6	15.1	0.0	54.0	60.1	14.5	0.0	2
13:02:05 	153	846	5.0	34.5	39.7	432.9	45.7	3.4	39.6	2.9	1.28E-05	456.0	5.2	6.8	34.7	0.1	54.0	25.7	14.8	0.0	54.0	60.1	14.4	0.0	2
13:02:09 	154	842	5.0	34.5	39.3	432.9	46.0	3.2	40.1	2.9	1.28E-05	456.0	4.8	3.3	34.7	0.1	51.5	25.4	15.4	0.0	54.0	60.1	14.8	0.0	2
13:02:12 	154	842	5.0	34.6	39.5	432.9	46.1	3.3	39.9	3.0	1.28E-05	457.0	4.9	3.4	34.7	0.1	54.0	25.3	15.1	0.0	54.0	60.1	14.8	0.0	2
13:02:15 	154	842	5.0	34.6	39.4	432.9	45.9	3.3	39.8	2.9	1.29E-05	457.5	4.9	3.9	34.7	0.1	55.7	25.2	15.1	0.0	54.0	60.1	14.6	0.0	2
13:02:18 	154	842	5.0	34.5	39.5	432.9	45.9	3.3	39.5	2.9	1.29E-05	457.0	5.0	4.7	34.7	0.1	54.6	25.2	15.3	0.0	54.0	60.1	14.5	0.0	2
13:02:21 	156	837	5.0	34.6	39.5	432.9	46.1	3.4	39.6	2.9	1.28E-05	456.0	4.9	4.7	34.7	0.1	52.5	25.4	15.4	0.0	54.0	60.1	14.6	0.0	2
13:02:24 	156	837	5.0	34.7	39.6	432.9	45.9	3.4	39.6	2.9	1.29E-05	456.0	4.9	5.0	34.7	0.1	54.7	25.4	15.4	0.0	54.0	60.1	14.4	0.0	2
13:02:27 	156	837	5.0	34.7	39.6	432.9	45.8	3.4	39.8	2.9	1.28E-05	457.0	5.0	5.4	34.7	0.1	52.0	25.3	15.6	0.0	54.0	60.1	14.4	0.0	2
13:02:30 	156	834	5.0	34.6	39.5	432.9	46.6	3.4	40.2	3.0	1.28E-05	456.5	4.9	5.8	34.7	0.0	54.0	24.9	15.9	0.0	54.0	60.1	14.3	0.0	2
13:02:34 	157	833	5.0	34.6	39.3	432.9	46.4	2.9	40.2	2.9	1.29E-05	456.5	4.7	4.4	34.7	0.1	55.7	24.7	15.9	0.0	54.0	60.2	14.4	0.0	2
13:02:37 	157	833	5.0	34.6	39.8	432.9	46.4	3.5	40.2	2.8	1.29E-05	457.0	5.2	6.8	34.7	0.1	54.1	28.0	15.1	0.0	54.0	60.1	14.5	0.0	2
13:02:40 	156	833	5.0	34.7	39.3	432.9	46.0	2.8	40.0	2.9	1.30E-05	457.0	4.7	4.6	34.7	0.1	54.0	25.3	15.4	0.0	54.0	60.1	14.4	0.0	2
13:02:43 	156	833	5.0	34.6	39.8	432.9	46.1	3.5	39.6	2.9	1.29E-05	458.0	5.2	6.9	34.7	0.1	55.5	25.7	15.9	0.0	54.0	60.1	14.3	0.0	2
13:02:46 	155	837	5.0	34.7	39.3	432.9	45.4	2.9	39.4	2.9	1.30E-05	456.0	4.6	1.7	34.7	0.1	57.0	27.8	14.6	0.0	54.0	60.1	14.8	0.1	2
13:02:49 	156	833	5.0	34.6	39.1	432.9	45.7	2.7	40.5	2.8	1.28E-05	457.5	4.5	3.4	34.7	0.1	51.6	24.2	16.1	0.0	54.0	60.1	14.5	0.0	2
13:02:52 	156	834	5.0	34.7	39.8	432.9	45.7	3.4	39.6	2.8	1.30E-05	457.5	5.2	7.0	34.7	0.1	53.0	28.1	14.5	0.0	54.0	60.1	14.3	0.0	2
13:02:55 	158	829	5.0	34.6	39.5	432.9	46.4	3.2	40.0	3.0	1.29E-05	457.0	4.9	3.6	34.7	0.1	54.5	26.6	15.9	0.0	54.0	60.1	14.5	0.0	2
13:02:58 	158	830	5.0	34.6	39.5	432.9	45.9	3.2	40.1	2.9	1.30E-05	456.0	4.9	4.2	34.7	0.1	54.5	26.3	16.0	0.0	54.0	60.2	14.5	0.0	2
13:03:02 	158	829	5.0	34.5	39.5	432.9	46.1	3.3	39.9	2.9	1.29E-05	457.0	4.9	4.3	34.7	0.1	54.7	26.3	15.9	0.0	54.0	60.1	14.6	0.0	2
13:03:05 	158	830	5.0	34.6	39.6	432.9	46.0	3.3	39.9	3.0	1.29E-05	456.5	5.0	7.2	34.7	0.1	53.0	24.8	15.4	0.0	54.0	60.1	14.1	0.0	2
13:03:08 	158	830	5.0	34.5	39.5	432.9	46.4	3.3	39.9	2.9	1.29E-05	456.0	4.9	6.7	34.7	0.1	56.2	24.6	15.3	0.0	54.0	60.1	14.1	0.0	2
13:03:11 	158	830	5.0	34.5	39.5	432.9	46.1	3.2	39.6	2.9	1.29E-05	456.5	4.9	5.9	34.7	0.0	55.5	24.6	15.0	0.0	54.0	60.1	14.2	0.0	2
13:03:14 	158	832	5.0	34.6	39.6	432.9	45.9	3.3	40.0	2.9	1.29E-05	457.0	5.0	6.2	34.7	0.1	53.0	24.6	15.0	0.0	54.0	60.1	14.3	0.0	2
13:03:17 	158	830	5.0	34.6	39.6	432.9	46.3	3.4	39.7	3.0	1.29E-05	457.0	5.0	6.3	34.7	0.1	58.0	24.6	14.9	0.0	54.0	60.1	14.1	0.0	2
13:03:20 	158	830	5.0	34.6	39.6	432.9	46.1	3.3	39.6	2.9	1.29E-05	456.5	4.9	6.6	34.7	0.1	53.6	24.7	15.3	0.0	54.0	60.1	14.2	0.0	2
13:03:23 	158	830	5.0	34.6	39.4	432.9	45.9	3.2	39.6	2.9	1.30E-05	457.5	4.9	6.8	34.7	0.0	54.7	24.2	15.4	0.0	54.0	60.1	14.2	0.0	2
